I0,I1,I2,I3,I4,I5
-0.002,-0.006,0.100,4.119,141.593,0.176
-0.005,-0.006,0.000,0.186,141.593,-0.108
-0.005,-0.021,-0.200,15.430,141.608,8.458
-0.001,-0.003,0.200,2.029,141.610,-2.118
-0.001,-0.027,-0.300,25.280,141.634,11.143
0.003,-0.001,0.300,3.720,141.638,-4.367
0.003,-0.025,-0.300,27.163,141.664,9.226
0.002,0.001,0.300,0.963,141.665,-5.992
0.002,-0.015,-0.200,16.729,141.682,3.455
-0.002,0.002,0.200,-3.649,141.678,-6.351
-0.002,0.010,0.100,-11.317,141.667,-10.019
-0.011,0.017,0.100,-27.421,141.640,-12.977
-0.011,0.032,0.200,-41.751,141.600,-19.721
-0.019,0.013,-0.200,-31.873,141.569,-7.548
-0.019,0.004,-0.100,-22.991,141.547,-1.808
-0.009,-0.004,-0.100,-4.876,141.542,2.958
-0.009,-0.004,0.000,-5.199,141.537,2.482
-0.006,0.013,0.200,-18.042,141.520,-6.733
-0.006,0.012,0.000,-17.060,141.503,-5.508
-0.012,0.003,-0.100,-14.277,141.489,-0.050
-0.012,0.002,0.000,-14.074,141.476,0.069
-0.009,0.018,0.200,-26.220,141.450,-8.633
-0.009,0.009,-0.100,-16.954,141.434,-2.569
-0.011,-0.016,-0.300,4.401,141.438,11.273
-0.011,0.001,0.200,-12.530,141.426,0.644
-0.008,0.001,0.000,-9.179,141.417,0.637
-0.008,0.009,0.100,-16.924,141.401,-3.773
-0.011,0.008,0.000,-19.140,141.382,-2.995
-0.011,-0.016,-0.300,5.038,141.387,10.874
-0.002,-0.015,0.000,12.825,141.399,9.070
-0.002,-0.038,-0.300,35.171,141.433,20.704
0.007,-0.019,0.200,24.838,141.457,8.171
0.007,-0.001,0.200,7.687,141.465,-2.272
-0.007,0.007,0.100,-13.126,141.452,-6.499
-0.007,-0.002,-0.100,-4.750,141.448,-1.149
-0.007,-0.018,-0.200,10.846,141.458,7.692
-0.007,-0.024,-0.100,17.308,141.475,10.549
0.003,-0.006,0.200,8.594,141.483,-0.369
0.003,-0.022,-0.200,23.785,141.506,8.194
0.002,-0.004,0.200,5.727,141.512,-2.382
0.002,-0.020,-0.200,21.094,141.532,6.481
0.001,-0.002,0.200,3.333,141.535,-3.833
0.001,-0.018,-0.200,18.848,141.554,5.258
0.001,-0.000,0.200,1.331,141.555,-4.857
0.001,-0.024,-0.300,24.812,141.579,8.807
0.004,-0.015,0.100,17.649,141.596,2.450
0.004,-0.029,-0.200,32.193,141.627,10.367
0.006,-0.027,0.000,32.321,141.659,8.039
0.006,-0.033,-0.100,38.045,141.696,10.448
0.008,-0.014,0.200,22.086,141.717,-0.842
0.008,-0.013,0.000,20.972,141.737,-1.383
0.002,-0.028,-0.200,28.997,141.765,6.980
0.002,-0.026,0.000,26.800,141.791,5.049
0.007,-0.016,0.100,22.688,141.813,-0.990
0.007,-0.014,0.000,21.456,141.834,-1.583
0.004,-0.013,0.000,16.808,141.851,-2.061
0.004,-0.028,-0.200,31.444,141.881,6.360
0.008,-0.034,-0.100,40.962,141.921,8.881
0.008,-0.023,0.100,30.457,141.950,2.098
0.007,-0.013,0.100,20.144,141.970,-3.536
0.007,-0.036,-0.300,42.613,142.011,9.428
0.014,-0.041,-0.100,54.729,142.064,11.287
0.014,-0.014,0.300,27.961,142.091,-4.864
0.008,-0.021,-0.100,27.929,142.118,-0.599
0.008,-0.035,-0.200,41.964,142.159,7.338
0.016,-0.008,0.300,24.257,142.182,-8.149
0.016,-0.016,-0.100,31.433,142.213,-3.307
0.009,0.001,0.200,7.738,142.220,-12.472
0.009,0.009,0.100,0.012,142.220,-15.560
0.000,0.001,-0.100,-0.482,142.220,-9.193
0.000,0.001,0.000,-0.435,142.220,-8.247
0.004,0.017,0.200,-12.623,142.207,-16.198
0.004,0.015,0.000,-11.329,142.196,-13.852
-0.002,0.006,-0.100,-8.007,142.189,-7.399
-0.002,0.029,0.300,-31.059,142.158,-19.596
-0.008,0.011,-0.200,-18.339,142.141,-7.539
-0.008,-0.014,-0.300,6.053,142.147,6.905
0.008,-0.005,0.100,12.791,142.158,1.209
0.008,0.012,0.200,-3.254,142.155,-7.916
-0.001,0.035,0.300,-35.086,142.121,-19.809
-0.001,0.032,0.000,-32.359,142.090,-16.298
-0.010,0.013,-0.200,-22.614,142.068,-4.461
-0.010,0.012,0.000,-21.561,142.047,-3.423
-0.003,0.011,0.000,-13.704,142.034,-2.537
-0.003,-0.014,-0.300,10.707,142.044,11.417
0.007,0.004,0.200,3.122,142.047,0.880
0.007,0.027,0.300,-20.120,142.027,-12.252
-0.009,0.041,0.200,-48.800,141.982,-18.627
-0.009,0.022,-0.200,-29.900,141.953,-6.157
-0.008,0.012,-0.100,-19.524,141.934,-0.182
-0.008,-0.005,-0.200,-2.900,141.931,9.166
0.002,0.011,0.200,-9.484,141.922,-0.766
0.002,-0.013,-0.300,14.936,141.936,13.015
0.005,0.004,0.200,0.965,141.937,2.322
0.005,-0.014,-0.222,18.673,141.953,13.132
0.004,-0.006,0.091,10.037,141.964,7.605
0.004,-0.006,0.000,9.567,141.973,6.581
0.001,-0.029,-0.300,29.412,142.002,18.879
0.001,-0.051,-0.300,50.652,142.051,28.912
0.019,-0.031,0.200,48.627,142.090,14.988
0.019,-0.044,-0.200,61.900,142.150,20.938
0.017,-0.033,0.100,49.176,142.198,12.498
0.017,-0.039,-0.111,55.323,142.246,15.081
0.016,-0.014,0.273,29.753,142.278,1.105
0.016,0.011,0.300,5.133,142.283,-12.823
-0.003,0.018,0.100,-20.384,142.267,-15.453
-0.003,-0.001,-0.222,-1.535,142.266,-2.154
0.001,0.006,0.091,-5.117,142.260,-5.616
0.001,-0.002,-0.100,3.218,142.263,-0.376
0.001,-0.010,-0.100,11.201,142.274,3.965
0.001,-0.009,0.000,10.416,142.283,3.079
0.005,-0.016,-0.091,20.012,142.305,6.039
0.005,0.010,0.300,-4.742,142.300,-8.457
-0.001,0.018,0.111,-18.622,142.284,-12.579
-0.001,0.008,-0.100,-9.398,142.275,-6.144
-0.001,0.024,0.200,-23.990,142.252,-13.968
-0.001,0.006,-0.200,-6.462,142.245,-2.734
-0.002,0.013,0.100,-15.266,142.230,-6.611
-0.002,-0.004,-0.200,1.451,142.232,3.433
0.001,-0.020,-0.200,20.054,142.251,11.721
0.001,-0.010,0.100,10.684,142.262,5.290
0.004,0.007,0.200,-2.845,142.259,-4.477
0.004,-0.010,-0.200,13.371,142.272,5.071
0.004,0.015,0.300,-11.152,142.261,-9.063
0.004,-0.002,-0.200,5.709,142.267,1.306
0.002,-0.010,-0.100,12.012,142.278,5.482
0.002,-0.025,-0.200,26.911,142.304,13.295
0.010,-0.007,0.200,16.394,142.320,2.058
0.010,-0.007,0.000,15.833,142.336,1.537
0.005,-0.030,-0.300,34.079,142.369,14.294
0.005,-0.028,0.000,31.723,142.399,11.542
0.014,-0.017,0.100,30.492,142.429,4.771
0.014,-0.032,-0.200,44.805,142.472,12.327
0.016,-0.021,0.100,36.653,142.508,5.284
0.016,-0.036,-0.200,50.648,142.557,12.610
0.018,-0.017,0.200,34.278,142.590,0.976
0.018,-0.032,-0.200,48.632,142.637,8.934
0.017,-0.029,0.000,45.262,142.681,6.653
0.017,-0.043,-0.200,58.667,142.738,13.511
0.022,-0.047,-0.100,68.321,142.804,14.680
0.022,-0.060,-0.200,80.294,142.882,19.932
0.030,-0.039,0.200,67.725,142.948,6.520
0.030,-0.044,-0.100,72.527,143.018,8.564
0.026,-0.032,0.100,56.784,143.073,1.387
0.026,-0.022,0.100,46.424,143.118,-4.566
0.019,-0.004,0.200,22.174,143.140,-13.859
0.019,-0.020,-0.200,37.552,143.176,-3.843
0.018,-0.018,0.000,35.692,143.211,-4.319
0.018,-0.033,-0.200,49.962,143.259,4.122
0.024,-0.030,0.000,53.028,143.311,2.278
0.024,-0.036,-0.100,58.521,143.367,5.133
0.026,-0.025,0.100,50.154,143.416,-1.345
0.026,-0.023,0.000,48.217,143.463,-2.297
0.023,0.003,0.300,19.196,143.481,-16.267
0.023,-0.013,-0.200,35.119,143.515,-5.704
0.019,-0.012,0.000,30.759,143.545,-5.713
0.019,-0.011,0.000,29.811,143.574,-5.674
0.019,-0.018,-0.100,36.702,143.610,-1.197
0.019,-0.009,0.100,27.432,143.636,-6.280
0.019,0.016,0.300,3.163,143.639,-19.238
0.019,0.007,-0.100,12.251,143.651,-12.214
0.011,-0.010,-0.200,20.760,143.671,-1.900
0.011,0.007,0.200,4.304,143.675,-10.945
0.012,0.006,0.000,5.277,143.680,-9.547
0.012,-0.010,-0.200,21.456,143.701,0.488
0.018,-0.009,0.000,26.885,143.727,-0.008
0.018,0.007,0.200,10.472,143.737,-9.219
0.012,-0.009,-0.200,20.659,143.758,0.829
0.012,-0.032,-0.300,43.458,143.800,13.542
0.027,-0.030,0.000,55.929,143.853,10.760
0.027,-0.011,0.200,37.908,143.889,-0.430
0.020,0.013,0.300,6.685,143.896,-14.092
0.020,0.012,0.000,7.740,143.903,-12.091
0.013,0.035,0.300,-22.135,143.882,-23.537
0.013,0.049,0.200,-35.041,143.848,-28.427
-0.002,0.037,-0.100,-37.603,143.812,-19.047
-0.002,0.002,-0.400,-3.369,143.808,2.071
0.013,0.010,0.100,3.432,143.812,-2.460
0.013,0.009,0.000,4.184,143.816,-1.792
0.010,0.032,0.300,-21.505,143.795,-14.424
0.010,0.022,-0.100,-11.146,143.784,-7.168
0.006,0.020,0.000,-13.274,143.771,-5.503
0.006,0.018,0.000,-11.720,143.760,-4.080
0.007,0.017,0.000,-9.581,143.751,-2.870
0.007,0.015,0.000,-8.265,143.743,-1.844
0.008,-0.010,-0.300,17.032,143.759,12.219
0.008,-0.033,-0.300,39.785,143.798,23.766
0.026,-0.022,0.100,47.450,143.835,15.537
0.026,-0.037,-0.200,61.376,143.894,21.799
0.028,-0.042,-0.100,68.240,143.961,22.410
0.028,-0.030,0.100,57.134,144.016,13.936
0.027,-0.020,0.100,45.843,144.060,6.808
0.027,-0.002,0.200,28.604,144.088,-3.548
0.015,0.014,0.200,1.300,144.089,-12.095
0.015,0.013,0.000,2.388,144.092,-10.275
0.011,0.004,-0.100,7.131,144.099,-4.285
0.011,-0.029,-0.400,38.785,144.136,13.908
0.027,-0.034,-0.100,59.572,144.192,15.661
0.027,-0.048,-0.200,72.566,144.263,21.387
0.035,-0.028,0.200,61.377,144.322,8.357
0.035,-0.002,0.300,35.684,144.357,-6.898
0.017,0.023,0.300,-5.512,144.352,-19.475
0.017,0.005,-0.200,11.942,144.364,-7.732
0.014,-0.004,-0.100,17.178,144.380,-2.348
0.014,-0.003,0.000,16.897,144.397,-2.270
0.017,0.021,0.300,-3.732,144.393,-15.388
0.017,0.011,-0.100,5.752,144.399,-8.527
0.011,0.026,0.200,-15.059,144.384,-15.977
0.011,0.032,0.100,-20.830,144.364,-17.618
0.004,0.006,-0.300,-1.182,144.363,-1.236
0.004,-0.019,-0.300,22.785,144.385,12.338
0.024,-0.017,0.000,40.386,144.415,10.279
0.024,-0.024,-0.100,46.873,144.460,12.891
0.026,0.002,0.300,23.728,144.483,-2.648
0.026,-0.014,-0.200,39.567,144.522,6.506
0.022,0.003,0.200,19.043,144.540,-3.566
0.022,0.003,0.000,19.279,144.559,-3.078
0.016,0.019,0.200,-2.405,144.557,-11.449
0.016,0.017,0.000,-0.951,144.556,-9.488
0.010,0.016,0.000,-5.295,144.551,-7.789
0.010,0.022,0.100,-11.905,144.539,-10.719
0.008,0.021,0.000,-12.456,144.527,-8.660
0.008,0.011,-0.100,-2.998,144.524,-2.486
0.012,-0.022,-0.400,32.902,144.556,15.846
0.012,-0.028,-0.100,39.026,144.594,17.698
0.027,-0.010,0.200,36.196,144.628,5.891
0.027,-0.017,-0.100,43.261,144.670,9.266
0.023,-0.016,0.000,38.089,144.707,7.588
0.023,-0.022,-0.100,44.696,144.750,10.537
0.026,-0.013,0.100,37.556,144.787,4.094
0.026,-0.012,0.000,36.563,144.822,3.127
0.022,-0.003,0.100,24.252,144.846,-2.098
0.022,0.005,0.100,16.198,144.861,-6.408
0.016,0.021,0.200,-5.190,144.856,-14.326
0.016,0.011,-0.100,4.300,144.860,-7.567
0.013,0.018,0.100,-5.325,144.855,-10.710
0.013,-0.007,-0.300,19.642,144.874,4.373
0.018,0.002,0.100,15.814,144.890,-0.773
0.018,-0.015,-0.200,31.615,144.920,8.172
0.021,-0.005,0.100,25.458,144.945,2.314
0.021,-0.013,-0.100,32.873,144.977,6.244
0.020,-0.012,0.000,31.530,145.007,5.048
0.020,-0.035,-0.300,54.114,145.060,17.218
0.029,-0.024,0.100,52.089,145.110,9.557
0.029,-0.022,0.000,50.193,145.159,7.537
0.027,0.004,0.300,22.838,145.181,-7.396
0.027,-0.005,-0.100,30.955,145.211,-2.101
0.019,-0.004,0.000,22.442,145.233,-2.100
0.019,0.004,0.100,14.259,145.247,-6.483
0.016,0.020,0.200,-3.976,145.243,-14.460
0.016,0.002,-0.200,13.245,145.256,-3.348
0.016,0.010,0.100,5.863,145.261,-7.322
0.016,0.009,0.000,6.640,145.268,-6.153
0.013,0.040,0.400,-26.709,145.242,-22.736
0.013,0.037,0.000,-23.542,145.219,-18.685
0.002,0.034,0.000,-31.965,145.188,-15.182
0.002,0.063,0.400,-60.645,145.129,-29.759
-0.009,0.050,-0.100,-58.311,145.073,-19.591
-0.009,0.014,-0.400,-23.001,145.051,2.184
0.008,0.021,0.100,-13.052,145.039,-1.803
0.008,-0.004,-0.300,12.130,145.051,12.510
0.014,0.004,0.100,10.213,145.061,6.662
0.014,-0.004,-0.100,18.356,145.079,10.565
0.014,0.012,0.200,2.174,145.081,0.513
0.014,0.003,-0.100,10.947,145.092,5.386
0.013,-0.005,-0.100,17.720,145.109,9.378
0.013,-0.005,0.000,17.306,145.126,8.207
0.016,-0.028,-0.300,43.522,145.168,20.373
0.016,-0.026,0.000,41.290,145.208,17.083
0.025,-0.024,0.000,47.931,145.254,14.223
0.025,-0.022,0.000,46.042,145.299,11.740
0.024,-0.004,0.200,27.818,145.326,0.791
0.024,-0.020,-0.200,43.153,145.368,9.318
0.023,-0.002,0.200,25.257,145.392,-1.295
0.023,0.006,0.100,17.225,145.409,-5.673
0.014,0.013,0.100,0.501,145.409,-9.253
0.014,0.020,0.100,-6.297,145.403,-12.142
0.008,0.011,-0.100,-2.458,145.401,-5.638
0.008,0.002,-0.100,6.214,145.407,-0.207
0.015,0.010,0.100,5.097,145.412,-4.509
0.015,0.001,-0.100,13.691,145.425,0.765
0.015,-0.023,-0.300,37.372,145.461,13.926
0.015,-0.013,0.100,27.712,145.488,7.112
0.021,0.004,0.200,16.939,145.505,-2.987
0.021,0.003,0.000,17.230,145.521,-2.525
0.015,0.019,0.200,-4.473,145.517,-10.922
0.015,0.010,-0.100,4.867,145.522,-4.588
0.012,0.001,-0.100,10.663,145.532,0.694
0.012,0.017,0.200,-4.951,145.527,-8.138
0.009,0.047,0.400,-37.588,145.491,-24.187
0.009,0.044,0.000,-33.869,145.458,-19.681
-0.002,0.040,0.000,-41.694,145.417,-15.793
-0.002,0.045,0.100,-46.386,145.373,-16.847
-0.004,0.033,-0.100,-36.611,145.337,-8.785
-0.004,0.031,0.000,-33.997,145.304,-6.440
0.000,0.052,0.300,-50.856,145.255,-17.646
0.000,0.040,-0.100,-38.922,145.217,-9.184
-0.005,0.029,-0.100,-33.004,145.185,-2.104
-0.005,0.043,0.200,-46.424,145.140,-9.425
-0.008,0.047,0.100,-54.508,145.087,-11.010
-0.008,0.067,0.300,-74.333,145.015,-21.036
-0.019,0.054,-0.100,-71.837,144.945,-11.569
-0.019,0.050,0.000,-67.606,144.880,-8.037
-0.013,0.054,0.100,-65.000,144.817,-9.449
-0.013,0.081,0.400,-92.152,144.728,-23.742
-0.026,0.067,-0.100,-91.387,144.639,-13.387
-0.026,0.038,-0.300,-62.624,144.578,4.095
-0.012,0.011,-0.300,-22.230,144.557,18.536
-0.012,0.018,0.100,-29.246,144.528,12.745
-0.005,-0.008,-0.300,2.337,144.531,25.449
-0.005,-0.007,0.000,1.730,144.532,22.564
0.004,0.017,0.300,-13.361,144.519,6.794
0.004,0.000,-0.200,3.687,144.523,15.683
0.000,0.016,0.200,-15.501,144.508,5.317
0.000,-0.001,-0.200,1.438,144.509,14.292
0.000,0.015,0.200,-14.561,144.495,4.008
0.000,-0.002,-0.200,2.284,144.497,13.062
-0.000,0.006,0.100,-5.916,144.492,7.254
-0.000,-0.011,-0.200,10.224,144.502,15.586
0.003,-0.002,0.100,4.350,144.506,9.161
0.003,-0.026,-0.300,27.732,144.533,21.367
0.008,-0.024,0.000,31.255,144.563,18.104
0.008,-0.038,-0.200,45.087,144.607,24.056
0.014,-0.019,0.200,31.583,144.637,11.193
0.014,-0.009,0.100,22.280,144.659,4.852
0.003,-0.016,-0.100,19.510,144.678,8.363
0.003,-0.039,-0.300,41.741,144.718,20.004
0.015,-0.028,0.100,42.443,144.759,11.882
0.015,-0.042,-0.200,55.928,144.814,18.262
0.017,-0.022,0.200,38.854,144.851,5.798
0.017,-0.021,0.000,37.096,144.887,4.232
0.010,0.005,0.300,4.995,144.892,-10.298
0.010,-0.011,-0.200,21.069,144.913,-0.247
0.007,0.006,0.200,1.161,144.914,-9.523
0.007,0.005,0.000,1.595,144.915,-8.327
0.001,-0.003,-0.100,3.872,144.919,-2.870
0.001,-0.011,-0.100,11.452,144.930,1.671
0.007,-0.010,0.000,16.870,144.946,1.018
0.007,0.007,0.200,0.393,144.947,-8.331
0.001,0.006,0.000,-5.112,144.942,-7.206
0.001,-0.010,-0.200,11.047,144.953,2.584
0.005,0.006,0.200,-0.977,144.952,-6.931
0.005,-0.002,-0.100,7.369,144.959,-1.554
0.002,0.006,0.100,-3.761,144.955,-5.889
0.002,0.030,0.300,-26.802,144.929,-18.231
-0.010,0.011,-0.200,-20.475,144.909,-6.305
-0.010,0.002,-0.100,-11.753,144.898,-0.780
0.000,-0.022,-0.300,21.779,144.919,12.602
0.000,-0.028,-0.100,27.907,144.946,14.780
0.012,-0.018,0.100,29.726,144.975,7.666
0.012,0.008,0.300,4.807,144.980,-7.086
0.001,0.015,0.100,-13.295,144.967,-10.443
0.001,-0.002,-0.200,3.559,144.970,0.060
0.003,0.006,0.100,-3.026,144.967,-4.444
0.003,-0.003,-0.100,5.281,144.972,0.662
0.003,0.014,0.200,-10.630,144.962,-8.315
0.003,0.021,0.100,-17.397,144.945,-11.281
-0.006,0.027,0.100,-32.469,144.914,-13.647
-0.006,0.017,-0.100,-22.518,144.892,-6.698
-0.005,0.023,0.100,-28.357,144.864,-9.689
-0.005,0.006,-0.200,-10.839,144.854,1.111
-0.000,-0.003,-0.100,2.689,144.856,5.645
-0.000,0.021,0.300,-21.056,144.836,-8.246
-0.006,0.004,-0.200,-9.380,144.827,2.318
-0.006,-0.013,-0.200,6.586,144.833,11.046
0.007,-0.012,0.000,17.987,144.851,9.385
0.007,-0.019,-0.100,24.914,144.875,12.335
0.009,-0.025,-0.100,33.794,144.908,14.678
0.009,-0.039,-0.200,47.497,144.954,20.901
0.018,-0.020,0.200,36.982,144.990,8.287
0.018,-0.034,-0.200,51.089,145.039,15.375
0.016,-0.024,0.100,39.376,145.077,7.922
0.016,-0.006,0.200,21.838,145.098,-2.713
0.007,-0.021,-0.200,27.306,145.125,6.103
0.007,-0.004,0.200,9.953,145.134,-4.246
0.006,-0.011,-0.100,17.464,145.151,0.419
0.006,-0.010,0.000,16.575,145.167,-0.122
0.009,-0.010,0.000,18.662,145.186,-0.569
0.009,-0.017,-0.100,25.749,145.211,3.466
0.012,0.001,0.200,11.426,145.222,-6.421
0.012,0.000,0.000,11.467,145.233,-5.756
0.006,-0.008,-0.100,13.018,145.245,-0.760
0.006,-0.015,-0.100,20.265,145.265,3.383
0.012,0.002,0.200,9.406,145.274,-6.413
0.012,-0.014,-0.200,25.261,145.299,3.127
0.011,-0.013,0.000,23.789,145.322,2.201
0.011,0.004,0.200,7.103,145.329,-7.384
0.005,0.020,0.200,-14.431,145.315,-15.260
0.005,0.018,0.000,-12.874,145.302,-12.860
-0.001,-0.007,-0.300,6.427,145.308,2.430
-0.001,-0.007,0.000,5.864,145.314,1.871
0.009,-0.038,-0.400,46.177,145.359,18.993
0.009,-0.027,0.100,35.352,145.393,11.018
0.018,-0.009,0.200,26.188,145.418,-0.074
0.018,0.016,0.300,1.973,145.420,-13.657
0.002,0.023,0.100,-20.178,145.402,-15.994
0.002,0.013,-0.100,-10.569,145.392,-9.002
0.002,0.020,0.100,-16.914,145.375,-11.940
0.002,0.042,0.300,-38.886,145.338,-23.077
-0.011,0.063,0.300,-72.229,145.267,-32.114
-0.011,0.050,-0.100,-59.467,145.210,-21.740
-0.016,0.030,-0.200,-44.508,145.167,-8.576
-0.016,0.019,-0.100,-34.333,145.133,-2.008
-0.005,0.026,0.100,-30.355,145.104,-5.353
-0.005,0.008,-0.200,-12.649,145.092,5.119
-0.002,0.023,0.200,-24.303,145.068,-3.850
-0.002,0.005,-0.200,-6.808,145.062,6.354
-0.001,0.005,0.000,-6.247,145.056,5.952
-0.001,0.004,0.000,-5.864,145.050,5.572
-0.001,0.004,0.000,-5.396,145.045,5.212
-0.001,0.036,0.400,-36.432,145.009,-12.728
-0.011,0.025,-0.100,-35.688,144.975,-5.479
-0.011,-0.001,-0.300,-10.213,144.965,9.366
0.002,0.015,0.200,-13.201,144.952,-0.417
0.002,-0.002,-0.200,3.657,144.956,9.086
0.001,-0.002,0.000,3.358,144.959,8.082
0.001,0.006,0.100,-4.639,144.954,2.785
-0.002,0.014,0.100,-15.039,144.940,-1.622
-0.002,-0.011,-0.300,9.552,144.949,12.341
0.004,-0.019,-0.100,22.529,144.971,15.004
0.004,-0.009,0.100,13.238,144.984,8.289
0.004,-0.008,0.000,12.182,144.995,7.063
0.004,-0.032,-0.300,35.050,145.029,19.191
0.011,-0.037,-0.100,47.187,145.075,20.280
0.011,-0.042,-0.100,52.117,145.126,21.019
0.018,-0.015,0.300,32.008,145.157,3.862
0.018,-0.006,0.100,23.010,145.179,-1.574
0.005,-0.005,0.000,9.599,145.188,-1.662
0.005,0.003,0.100,1.356,145.190,-6.122
0.002,-0.013,-0.200,14.322,145.204,3.434
0.002,-0.004,0.100,5.464,145.209,-1.881
0.005,0.012,0.200,-7.375,145.202,-10.667
0.005,-0.005,-0.200,9.274,145.211,-0.257
0.005,-0.020,-0.200,24.526,145.234,8.366
0.005,-0.027,-0.100,30.777,145.264,11.038
0.014,-0.009,0.200,21.776,145.285,-0.038
0.014,-0.016,-0.100,28.950,145.313,3.992
0.010,-0.015,0.000,24.021,145.337,2.896
0.010,-0.013,0.000,22.880,145.359,1.966
0.010,-0.012,0.000,21.467,145.380,1.180
0.010,-0.019,-0.100,28.340,145.407,4.920
0.012,-0.042,-0.300,52.994,145.459,16.777
0.012,-0.054,-0.200,65.398,145.522,22.061
0.027,-0.042,0.100,67.521,145.587,13.059
0.027,-0.023,0.200,48.541,145.634,1.101
0.014,-0.013,0.100,26.786,145.660,-4.409
0.014,-0.028,-0.200,41.454,145.701,4.264
0.017,-0.002,0.300,18.154,145.718,-10.589
0.017,0.014,0.200,2.345,145.720,-18.402
0.001,-0.003,-0.200,3.799,145.724,-7.124
0.001,0.014,0.200,-12.091,145.712,-15.330
0.004,-0.004,-0.200,7.061,145.719,-4.401
0.004,0.021,0.300,-16.737,145.703,-17.316
-0.001,0.027,0.100,-27.138,145.677,-19.072
-0.001,0.017,-0.100,-17.175,145.660,-11.573
0.002,0.040,0.300,-36.956,145.624,-22.872
0.002,0.028,-0.100,-26.014,145.599,-14.444
-0.004,0.042,0.200,-44.829,145.555,-20.550
-0.004,0.023,-0.200,-25.846,145.530,-7.841
-0.003,0.029,0.100,-31.017,145.500,-10.456
-0.003,0.027,0.000,-28.748,145.472,-8.137
-0.007,0.032,0.100,-38.496,145.435,-10.552
-0.007,0.014,-0.200,-20.269,145.415,0.733
-0.001,0.029,0.200,-29.354,145.387,-7.529
-0.001,0.034,0.100,-34.938,145.353,-9.910
-0.010,0.024,-0.100,-32.808,145.321,-3.002
-0.010,0.030,0.100,-38.789,145.284,-6.058
-0.009,0.027,0.000,-35.420,145.249,-4.140
-0.009,0.025,0.000,-33.269,145.217,-2.519
-0.008,0.039,0.200,-46.146,145.172,-9.956
-0.008,0.036,0.000,-43.071,145.131,-7.235
-0.013,0.025,-0.100,-37.623,145.094,-0.524
-0.013,0.007,-0.200,-19.966,145.075,9.438
-0.003,0.023,0.200,-25.266,145.050,0.009
-0.003,0.021,0.000,-23.493,145.028,1.003
-0.009,0.019,0.000,-27.650,145.001,1.818
-0.009,0.026,0.100,-33.989,144.968,-1.922
-0.012,0.040,0.200,-50.057,144.919,-9.403
-0.012,0.020,-0.200,-31.276,144.889,2.078
-0.011,0.027,0.100,-36.847,144.853,-1.633
-0.011,0.025,0.000,-34.749,144.820,-0.292
-0.013,0.015,-0.100,-27.382,144.793,5.221
-0.013,0.021,0.100,-34.073,144.760,0.943
-0.013,0.020,0.000,-31.725,144.729,1.794
-0.013,0.042,0.300,-53.696,144.677,-10.716
-0.021,0.047,0.100,-66.517,144.613,-12.189
-0.021,0.019,-0.300,-39.327,144.575,4.290
-0.014,0.026,0.100,-38.662,144.537,0.299
-0.014,-0.001,-0.300,-13.140,144.524,14.593
-0.007,-0.024,-0.300,16.655,144.541,26.311
-0.007,-0.031,-0.100,22.576,144.562,27.003
0.004,-0.028,0.000,31.821,144.593,22.961
0.004,-0.026,0.000,29.620,144.622,19.430
0.003,0.000,0.300,3.036,144.625,3.150
0.003,0.008,0.100,-4.784,144.620,-1.554
-0.010,-0.000,-0.100,-8.891,144.612,3.363
-0.010,-0.008,-0.100,-1.085,144.611,7.408
-0.003,0.008,0.200,-11.267,144.600,-2.502
-0.003,0.008,0.000,-10.619,144.589,-1.888
-0.009,-0.017,-0.300,7.368,144.597,11.836
-0.009,0.000,0.200,-9.645,144.587,1.104
-0.006,0.008,0.100,-14.246,144.573,-3.390
-0.006,0.016,0.100,-21.433,144.553,-7.085
-0.012,-0.002,-0.200,-10.424,144.542,3.113
-0.012,-0.025,-0.300,12.972,144.555,15.932
0.003,-0.015,0.100,18.292,144.572,8.819
0.003,-0.006,0.100,9.242,144.581,2.858
-0.004,0.018,0.300,-21.455,144.560,-10.900
-0.004,0.001,-0.200,-4.340,144.556,-0.205
-0.009,0.009,0.100,-16.996,144.540,-4.547
-0.009,0.008,0.000,-16.309,144.524,-3.706
-0.011,-0.009,-0.200,-2.844,144.521,5.819
-0.011,0.008,0.200,-19.196,144.503,-3.940
-0.011,-0.001,-0.100,-10.411,144.492,1.211
-0.011,-0.032,-0.400,20.907,144.513,18.666
0.004,-0.022,0.100,25.466,144.537,10.970
0.004,0.004,0.300,0.230,144.537,-4.291
-0.009,-0.004,-0.100,-4.366,144.533,0.708
-0.009,-0.020,-0.200,10.965,144.544,9.242
0.000,-0.034,-0.200,34.048,144.577,16.233
0.000,-0.032,0.000,31.344,144.607,13.093
0.006,-0.005,0.300,10.637,144.617,-2.813
0.006,-0.005,0.000,10.231,144.627,-2.760
-0.004,0.012,0.200,-15.578,144.612,-11.494
-0.004,0.003,-0.100,-6.828,144.606,-5.434
-0.007,0.002,0.000,-9.599,144.596,-4.773
-0.007,-0.014,-0.200,6.274,144.602,4.613
-0.001,-0.005,0.100,3.440,144.606,-0.852
-0.001,-0.020,-0.200,18.756,144.624,7.829
0.002,-0.003,0.200,4.119,144.628,-2.646
0.002,-0.010,-0.100,11.751,144.639,1.902
-0.002,0.006,0.200,-8.169,144.631,-7.547
-0.002,0.006,0.000,-7.667,144.624,-6.510
-0.006,0.013,0.100,-19.312,144.605,-10.000
