I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16
138886.000000,1000.000000,1004.166077,8192.000000,1047.000000,970.000000,1043.000000,8192.000000,1029.690674,941.436584,1044.645752,-1.011224,0.000000,-0.014201,-0.158259,195.015503,4396.000000
138896.000000,1000.000000,1001.767883,8192.000000,1026.000000,938.000000,1050.000000,8192.000000,1027.152100,941.425354,1044.645752,-1.007216,0.000000,-0.005833,-0.176300,213.595978,4421.000000
138906.000000,1000.000000,1000.366089,8192.000000,1042.000000,941.000000,1048.000000,8192.000000,1043.154297,927.833496,1048.553955,-0.967967,0.000000,-0.005833,-0.168310,208.092453,4439.000000
138916.000000,1000.000000,998.393250,8192.000000,1033.000000,937.000000,1045.000000,8192.000000,1034.287231,924.750549,1048.553955,-0.984377,0.000000,-0.000513,-0.174719,216.398636,4433.000000
138926.000000,1000.000000,996.856812,8192.000000,8192.000000,953.000000,1040.000000,8192.000000,8192.000000,927.833496,1045.461426,-1.044377,0.000000,-0.000513,-0.170057,213.228607,4442.000000
138936.000000,1000.000000,994.991577,8192.000000,1028.000000,933.000000,1052.000000,8192.000000,1029.342529,923.719604,1045.461426,-1.029274,0.000000,0.004400,-0.173700,219.315231,4439.000000
138946.000000,1000.000000,994.061890,8192.000000,1038.000000,922.000000,1047.000000,8192.000000,1039.177856,919.251770,1047.186523,-0.992039,0.000000,0.004400,-0.155842,206.903015,4446.000000
138956.000000,1000.000000,992.739197,8192.000000,1036.000000,881.000000,1053.000000,8192.000000,1037.153198,908.176208,1052.167236,-0.916324,0.000000,0.008313,-0.150628,206.079468,4434.000000
138966.000000,1000.000000,991.709045,8192.000000,8192.000000,8192.000000,1036.000000,8192.000000,8192.000000,8192.000000,1047.186523,-0.836454,0.000000,0.008313,-0.140096,198.788788,4433.000000
138976.000000,1000.000000,990.113892,8192.000000,1037.000000,912.000000,1050.000000,8192.000000,1038.205200,898.335632,1050.202515,-0.785802,0.000000,0.011607,-0.144391,204.187317,4425.000000
138986.000000,1000.000000,988.361511,8192.000000,1012.000000,908.000000,1043.000000,8192.000000,1038.205200,898.335632,1043.284058,-0.809293,0.000000,0.011607,-0.151215,209.053162,4430.000000
138996.000000,1000.000000,987.223206,8192.000000,1050.000000,903.000000,1062.000000,8192.000000,1038.205200,894.489075,1050.202515,-0.933184,0.000000,0.016294,-0.142945,206.632813,4435.000000
139006.000000,1000.000000,985.704712,8192.000000,1030.000000,887.000000,1053.000000,8192.000000,1031.265869,889.668762,1053.390381,-1.019771,0.000000,0.016294,-0.144915,208.100189,4432.000000
139016.000000,1000.000000,984.522095,161.000000,1031.000000,862.000000,1063.000000,153.182648,1032.276611,873.931213,1062.243774,-1.036957,0.000000,0.020013,-0.139019,206.664307,4433.000000
139026.000000,1000.000000,983.601074,116.000000,8192.000000,911.000000,1066.000000,153.182648,8192.000000,873.931213,1063.409546,-1.030890,0.000000,0.020013,-0.128641,199.481415,4431.000000
139036.000000,1000.000000,982.883789,153.000000,1036.000000,886.000000,1064.000000,145.517365,1037.430420,873.539551,1064.498535,-1.021176,0.000000,0.022958,-0.116052,192.807129,4423.000000
139046.000000,1000.000000,985.722717,8192.000000,1067.000000,900.000000,1056.000000,8192.000000,1068.317505,887.588318,1064.498535,-1.013535,0.000000,0.022958,-0.027584,130.907455,4416.000000
139056.000000,1000.000000,985.803833,8192.000000,1060.000000,875.000000,1052.000000,8192.000000,1061.411621,873.539551,1056.566772,-1.005097,0.000000,0.019988,-0.019688,123.322884,4354.000000
139066.000000,1000.000000,985.867004,8192.000000,8192.000000,883.000000,1061.000000,8192.000000,8192.000000,871.008667,1056.566772,-1.027019,0.000000,0.019988,-0.013936,119.314857,4346.000000
139076.000000,1000.000000,984.493347,8192.000000,1038.000000,888.000000,1062.000000,8192.000000,1039.584717,871.008667,1061.627319,-1.061553,0.000000,0.019786,-0.041239,138.318939,4341.000000
139086.000000,1000.000000,983.423523,130.000000,1062.000000,888.000000,1043.000000,123.026360,1063.472534,876.212280,1061.627319,-1.090141,0.000000,0.019786,-0.055781,148.540283,4360.000000
139096.000000,1000.000000,982.590332,128.000000,1045.000000,897.000000,1059.000000,123.026360,1046.582275,876.500732,1059.984497,-1.130640,0.000000,0.023207,-0.061873,155.245605,4369.000000
139106.000000,1000.000000,981.941467,82.000000,8192.000000,859.000000,1059.000000,121.124397,8192.000000,876.500732,1059.984497,-1.170786,0.000000,0.023207,-0.062539,155.759445,4375.000000
139116.000000,1000.000000,981.436096,8192.000000,8192.000000,8192.000000,1068.000000,8192.000000,8192.000000,8192.000000,1060.126953,-1.226209,0.000000,0.025282,-0.059884,155.400314,4374.000000
139126.000000,1000.000000,981.042542,103.000000,1021.000000,847.000000,1043.000000,96.731895,1022.795288,837.562439,1060.126953,-1.283566,0.000000,0.025282,-0.055343,152.265961,4372.000000
139136.000000,1000.000000,980.736023,120.000000,1030.000000,819.000000,1063.000000,113.874474,1031.763916,837.562439,1064.718872,-1.333166,0.000000,0.026540,-0.049882,149.365738,4367.000000
139146.000000,1000.000000,980.497314,82.000000,1054.000000,797.000000,1042.000000,96.731895,1031.763916,810.348511,1044.579590,-1.310476,0.000000,0.026540,-0.044128,145.377090,4363.000000
139156.000000,1000.000000,980.311401,8192.000000,1059.000000,8192.000000,1064.000000,8192.000000,1055.673340,8192.000000,1064.718872,-1.173281,0.000000,0.027304,-0.038479,141.993469,4357.000000
139166.000000,1000.000000,980.166626,97.000000,1056.000000,879.000000,1065.000000,91.627068,1057.515503,872.496887,1066.157471,-1.022639,0.000000,0.027304,-0.033170,138.310303,4352.000000
139176.000000,1000.000000,980.053894,140.000000,1069.000000,866.000000,1074.000000,134.754547,1060.605713,872.496887,1067.377808,-0.899666,0.000000,0.027767,-0.028327,135.274719,4347.000000
139186.000000,1000.000000,979.966064,90.000000,1046.000000,871.000000,1053.000000,91.627068,1057.515503,866.245300,1067.377808,-0.796386,0.000000,0.027767,-0.024003,132.277054,4343.000000
139196.000000,1000.000000,987.639709,8192.000000,1066.000000,850.000000,1073.000000,8192.000000,1066.817017,860.377441,1075.962524,-0.756805,0.000000,0.028047,0.151047,9.870537,4338.000000
139206.000000,1000.000000,993.615906,115.000000,1070.000000,834.000000,1054.000000,110.331985,1066.817017,846.156677,1057.133667,-0.780348,0.000000,0.028047,0.249829,-59.398735,4215.000000
139216.000000,1000.000000,998.270203,149.000000,1074.000000,845.000000,1070.000000,144.462570,1070.457275,842.848694,1073.208008,-0.881466,0.000000,0.008938,0.297520,-106.283760,4145.000000
139226.000000,1000.000000,1006.022644,8192.000000,1073.000000,879.000000,1061.000000,8192.000000,1072.661743,842.848694,1064.242920,-1.002959,0.000000,0.008938,0.403192,-180.471436,4097.000000
139236.000000,1000.000000,1004.318237,8192.000000,1071.000000,877.000000,1069.000000,8192.000000,1072.661743,876.278320,1072.210083,-1.069325,0.000000,-0.008432,0.276305,-103.943962,4022.000000
139246.000000,1000.000000,1001.752563,8192.000000,1056.000000,877.000000,1058.000000,8192.000000,1070.241577,876.923706,1064.242920,-1.117863,0.000000,-0.008432,0.158433,-21.525787,4098.000000
139256.000000,1000.000000,999.467712,8192.000000,1060.000000,906.000000,1072.000000,8192.000000,1058.385498,876.923706,1072.210083,-1.109403,0.000000,-0.002454,0.072847,42.527946,4180.000000
139266.000000,1000.000000,997.688232,130.000000,1076.000000,902.000000,1054.000000,126.479759,1058.385498,903.075562,1061.119751,-1.069942,0.000000,-0.002454,0.017371,81.350166,4244.000000
139276.000000,1000.000000,996.302368,162.000000,1080.000000,909.000000,1080.000000,158.508911,1073.854492,906.505493,1074.990601,-1.091398,0.000000,0.003236,-0.017127,109.492882,4283.000000
139286.000000,1000.000000,999.577393,8192.000000,1103.000000,917.000000,1076.000000,8192.000000,1077.334961,910.532715,1078.706299,-1.122174,0.000000,0.003236,0.059105,56.099781,4312.000000
139296.000000,1000.000000,1002.417419,8192.000000,1085.000000,892.000000,1071.000000,8192.000000,1081.260620,910.532715,1078.706299,-1.014142,0.000000,0.000592,0.108853,19.365746,4259.000000
139306.000000,1000.000000,1004.629211,8192.000000,8192.000000,924.000000,1086.000000,8192.000000,8192.000000,918.933289,1078.706299,-0.861059,0.000000,0.000592,0.133699,1.899879,4222.000000
139316.000000,1000.000000,1005.105469,8192.000000,1063.000000,907.000000,1083.000000,8192.000000,1058.204712,910.008728,1085.383545,-0.753011,0.000000,-0.006481,0.114660,10.210129,4205.000000
139326.000000,1000.000000,1007.429016,8192.000000,1090.000000,906.000000,1076.000000,8192.000000,1084.686768,910.008728,1085.383545,-0.756312,0.000000,-0.006481,0.140694,-8.094704,4214.000000
139336.000000,1000.000000,1009.184204,8192.000000,1091.000000,870.000000,1091.000000,8192.000000,1084.686768,909.271301,1085.383545,-0.677029,0.000000,-0.010401,0.148397,-16.318199,4196.000000
139346.000000,1000.000000,1010.551147,8192.000000,1082.000000,8192.000000,1077.000000,8192.000000,1084.686768,8192.000000,1079.135010,-0.670468,0.000000,-0.010401,0.145809,-14.592041,4188.000000
139356.000000,1000.000000,1011.777771,8192.000000,1083.000000,908.000000,1095.000000,8192.000000,1076.475342,911.852844,1093.210815,-0.708096,0.000000,-0.014772,0.140689,-14.153236,4191.000000
139366.000000,1000.000000,1013.175232,8192.000000,1106.000000,928.000000,1069.000000,8192.000000,1076.475342,931.925781,1079.135010,-0.833883,0.000000,-0.014772,0.140480,-14.092697,4191.000000
139376.000000,1000.000000,1016.067078,8192.000000,1098.000000,927.000000,1088.000000,8192.000000,1091.181396,930.970642,1089.843872,-0.945667,0.000000,-0.018445,0.173374,-39.795151,4191.000000
139386.000000,1000.000000,1018.319214,123.000000,1080.000000,978.000000,1087.000000,119.535324,1091.181396,931.925781,1088.801147,-1.067260,0.000000,-0.018445,0.184841,-47.933876,4165.000000
139396.000000,1000.000000,1020.073181,144.000000,1085.000000,958.000000,1077.000000,140.626694,1078.442993,961.873413,1088.801147,-1.171152,0.000000,-0.025647,0.182752,-51.627335,4157.000000
139406.000000,1000.000000,1021.439209,97.000000,1100.000000,967.000000,1074.000000,119.535324,1078.442993,970.806702,1078.769409,-1.282392,0.000000,-0.025647,0.172543,-44.590660,4153.000000
139416.000000,1000.000000,1022.503052,140.000000,1098.000000,968.000000,1088.000000,136.985580,1091.880005,970.806702,1078.769409,-1.250049,0.000000,-0.030015,0.157909,-37.507584,4160.000000
139426.000000,1000.000000,1026.093872,8192.000000,1098.000000,984.000000,1084.000000,8192.000000,1092.218994,971.742371,1085.498169,-1.154597,0.000000,-0.030015,0.202409,-68.785042,4166.000000
139436.000000,1000.000000,1029.386597,8192.000000,1103.000000,975.000000,1084.000000,8192.000000,1092.218994,978.470520,1085.498169,-1.115525,0.000000,-0.036532,0.230471,-93.137047,4134.000000
139446.000000,1000.000000,1032.625610,8192.000000,1085.000000,1002.000000,1087.000000,8192.000000,1092.218994,987.621887,1085.498169,-1.081413,0.000000,-0.036532,0.251138,-107.762062,4110.000000
139456.000000,1000.000000,1035.603760,8192.000000,1083.000000,1000.000000,1093.000000,8192.000000,1080.177979,1003.028137,1088.312500,-1.003169,0.000000,-0.045676,0.261463,-121.559578,4094.000000
139466.000000,1000.000000,1038.522217,8192.000000,1091.000000,1020.000000,1095.000000,8192.000000,1080.177979,1005.243347,1094.220459,-0.857324,0.000000,-0.045676,0.268183,-126.436699,4080.000000
139476.000000,1000.000000,1042.504272,8192.000000,1100.000000,1017.000000,1099.000000,8192.000000,1087.112671,1019.609070,1096.100586,-0.797820,0.000000,-0.053931,0.296944,-152.540955,4075.000000
139486.000000,1000.000000,1045.605469,8192.000000,8192.000000,1025.000000,1082.000000,8192.000000,8192.000000,1022.802734,1096.100586,-0.832968,0.000000,-0.053931,0.299859,-154.775635,4048.000000
139496.000000,1000.000000,1049.543457,8192.000000,1109.000000,1006.000000,1097.000000,8192.000000,1106.270386,1019.609070,1097.595459,-0.830684,0.000000,-0.063848,0.320638,-176.474426,4046.000000
139506.000000,1000.000000,1052.254272,8192.000000,1097.000000,1020.000000,1090.000000,8192.000000,1106.270386,1021.957764,1090.416870,-0.791285,0.000000,-0.063848,0.309676,-169.006485,4024.000000
139516.000000,1000.000000,1054.040161,8192.000000,1103.000000,1014.000000,1100.000000,8192.000000,1100.839111,1015.799622,1097.595459,-0.805996,0.000000,-0.073156,0.280680,-155.419312,4031.000000
139526.000000,1000.000000,1055.833496,8192.000000,1103.000000,1025.000000,1097.000000,8192.000000,1100.839111,1021.957764,1096.895874,-0.814879,0.000000,-0.073156,0.258262,-139.909149,4045.000000
139536.000000,1000.000000,1057.432861,8192.000000,1104.000000,1023.000000,1084.000000,8192.000000,1101.029419,1024.515869,1096.895874,-0.889106,0.000000,-0.078167,0.236512,-128.365173,4060.000000
139546.000000,1000.000000,1058.669556,8192.000000,1105.000000,1028.000000,1094.000000,8192.000000,1102.192017,1026.652222,1093.475952,-0.879564,0.000000,-0.078167,0.211552,-111.051918,4072.000000
139556.000000,1000.000000,1059.475098,8192.000000,1097.000000,995.000000,1096.000000,8192.000000,1102.192017,1024.515869,1093.475952,-0.798087,0.000000,-0.082137,0.182575,-93.693161,4089.000000
139566.000000,1000.000000,1059.046021,8192.000000,1096.000000,1014.000000,1100.000000,8192.000000,1095.254028,1015.382202,1095.219482,-0.739629,0.000000,-0.082137,0.132698,-58.897575,4107.000000
139576.000000,1000.000000,1057.675293,8192.000000,1100.000000,1000.000000,1094.000000,8192.000000,1095.254028,1001.324585,1095.219482,-0.778545,0.000000,-0.082664,0.073025,-17.580811,4142.000000
139586.000000,1000.000000,1057.371216,8192.000000,1091.000000,1024.000000,1084.000000,8192.000000,1094.218750,1015.382202,1092.550293,-0.874433,0.000000,-0.082664,0.050146,-1.638359,4183.000000
139596.000000,1000.000000,1057.134399,168.000000,1093.000000,1003.000000,1084.000000,169.514709,1091.101440,1004.292358,1082.297485,-0.963111,0.000000,-0.080320,0.033815,11.371544,4199.000000
139606.000000,1000.000000,1055.005127,8192.000000,1091.000000,998.000000,1087.000000,8192.000000,1089.186157,1004.292358,1082.297485,-1.021362,0.000000,-0.080320,-0.020764,49.544357,4212.000000
139616.000000,1000.000000,1053.317871,8192.000000,1096.000000,966.000000,1100.000000,8192.000000,1091.101440,999.338623,1084.941528,-1.020675,0.000000,-0.077007,-0.053493,74.760483,4251.000000
139626.000000,1000.000000,1050.085693,8192.000000,1112.000000,955.000000,1091.000000,8192.000000,1093.729370,967.427307,1088.211060,-0.962287,0.000000,-0.077007,-0.113156,116.544487,4276.000000
139636.000000,1000.000000,1048.333618,8192.000000,1120.000000,947.000000,1097.000000,8192.000000,1109.462769,956.472961,1093.809570,-0.971948,0.000000,-0.070120,-0.126882,131.004715,4319.000000
139646.000000,1000.000000,1046.386719,8192.000000,1100.000000,918.000000,1107.000000,8192.000000,1109.462769,948.573120,1093.809570,-1.003583,0.000000,-0.070120,-0.141881,141.543533,4334.000000
139656.000000,1000.000000,1041.804932,8192.000000,1086.000000,889.000000,1085.000000,8192.000000,1096.715698,919.744263,1093.809570,-1.011983,0.000000,-0.064941,-0.211846,194.224915,4345.000000
139666.000000,1000.000000,1034.118164,8192.000000,1075.000000,870.000000,1080.000000,8192.000000,1082.251587,890.955566,1081.205688,-0.992960,0.000000,-0.064941,-0.335017,280.593109,4398.000000
139676.000000,1000.000000,1035.873657,8192.000000,1111.000000,864.000000,1086.000000,8192.000000,1082.251587,872.121033,1081.205688,-0.941185,0.000000,-0.047765,-0.222080,213.643890,4486.000000
139686.000000,1000.000000,1039.839233,8192.000000,1102.000000,859.000000,1093.000000,8192.000000,1096.585693,866.245300,1081.286133,-0.894720,0.000000,-0.047765,-0.085237,117.874672,4420.000000
139696.000000,1000.000000,1044.014038,8192.000000,1106.000000,821.000000,1107.000000,8192.000000,1099.921143,861.392334,1087.774414,-0.878797,0.000000,-0.055775,0.025964,34.382225,4325.000000
139706.000000,1000.000000,1046.896484,8192.000000,1072.000000,820.000000,1088.000000,8192.000000,1096.585693,823.614685,1087.774414,-0.900784,0.000000,-0.055775,0.083980,-6.306190,4243.000000
139716.000000,1000.000000,1049.141357,8192.000000,8192.000000,803.000000,1093.000000,8192.000000,8192.000000,822.766541,1086.325562,-0.989207,0.000000,-0.065655,0.115061,-35.077843,4203.000000
139726.000000,1000.000000,1050.889648,8192.000000,1091.000000,8192.000000,1084.000000,8192.000000,1083.157959,8192.000000,1081.847656,-1.040292,0.000000,-0.065655,0.128281,-44.439056,4175.000000
139736.000000,1000.000000,1052.251221,8192.000000,1106.000000,8192.000000,1094.000000,8192.000000,1097.541504,8192.000000,1086.205200,-1.059951,0.000000,-0.071246,0.130023,-49.682549,4167.000000
139746.000000,1000.000000,1053.311646,8192.000000,1095.000000,426.000000,1075.000000,8192.000000,1085.980591,430.172760,1076.820435,-1.040100,0.000000,-0.071246,0.124719,-46.077103,4163.000000
139756.000000,1000.000000,1054.137451,8192.000000,1097.000000,8192.000000,1090.000000,8192.000000,1087.323486,8192.000000,1081.104004,-1.092594,0.000000,-0.074636,0.115398,-42.030464,4168.000000
139766.000000,1000.000000,1054.780640,112.000000,1100.000000,354.000000,1111.000000,116.830490,1087.323486,358.776703,1081.104004,-1.153180,0.000000,-0.074636,0.104099,-34.219688,4174.000000
139776.000000,1000.000000,1055.281494,128.000000,1096.000000,345.000000,1093.000000,132.896713,1087.323486,358.776703,1083.124878,-1.196086,0.000000,-0.076693,0.092151,-27.388695,4182.000000
139786.000000,1000.000000,1055.671631,8192.000000,1078.000000,310.000000,1088.000000,8192.000000,1085.172607,349.951996,1083.124878,-1.154191,0.000000,-0.076693,0.080397,-19.247261,4190.000000
139796.000000,1000.000000,1055.975464,8192.000000,1099.000000,307.000000,1090.000000,8192.000000,1085.172607,315.180969,1079.254150,-1.084029,0.000000,-0.077940,0.069334,-12.457245,4199.000000
139806.000000,1000.000000,1056.212036,8192.000000,8192.000000,300.000000,1076.000000,8192.000000,8192.000000,312.272095,1077.695435,-1.015145,0.000000,-0.077940,0.059230,-5.460068,4207.000000
139816.000000,1000.000000,1056.396362,8192.000000,8192.000000,324.000000,1096.000000,8192.000000,8192.000000,312.272095,1079.254150,-0.995190,0.000000,-0.078697,0.050206,0.256599,4215.000000
139826.000000,1000.000000,1056.539917,8192.000000,1086.000000,285.000000,1101.000000,8192.000000,1073.492310,305.355957,1084.501465,-0.978333,0.000000,-0.078697,0.042276,5.741165,4221.000000
139836.000000,1000.000000,1056.651733,8192.000000,1081.000000,302.000000,1091.000000,8192.000000,1073.492310,307.535919,1084.501465,-0.877685,0.000000,-0.079156,0.035398,10.171394,4227.000000
139846.000000,1000.000000,1056.738770,8192.000000,8192.000000,306.000000,1093.000000,8192.000000,8192.000000,307.535919,1080.731567,-0.779231,0.000000,-0.079156,0.029493,14.244972,4232.000000
139856.000000,1000.000000,1056.806519,8192.000000,1079.000000,318.000000,1106.000000,8192.000000,1065.710938,311.548187,1080.731567,-0.795027,0.000000,-0.079434,0.024468,17.510643,4237.000000
139866.000000,1000.000000,1056.859253,8192.000000,1101.000000,315.000000,1088.000000,8192.000000,1087.451782,320.531128,1080.731567,-0.913205,0.000000,0.000000,0.000000,90.242180,4241.000000
139876.000000,1000.000000,1056.900391,8192.000000,1099.000000,352.000000,1106.000000,8192.000000,1085.497925,323.501740,1093.230225,-0.989229,0.000000,0.000000,0.000000,90.242180,4314.000000
139886.000000,1000.000000,1056.932373,8192.000000,1104.000000,8192.000000,1103.000000,8192.000000,1087.451782,8192.000000,1090.329590,-0.985721,0.000000,0.000000,0.000000,90.242180,4313.000000
139896.000000,1000.000000,1056.957275,8192.000000,1103.000000,419.000000,1106.000000,8192.000000,1089.680054,423.900696,1093.230225,-0.982011,0.000000,0.000000,0.000000,90.242180,4313.000000
139906.000000,1000.000000,1056.976685,8192.000000,1082.000000,8192.000000,1093.000000,8192.000000,1089.680054,8192.000000,1090.329590,-1.009937,0.000000,0.000000,0.000000,90.242180,4313.000000
139916.000000,1000.000000,1056.991821,8192.000000,1107.000000,585.000000,1100.000000,8192.000000,1089.680054,588.832458,1087.374878,-1.078787,0.000000,0.000000,0.000000,90.242180,4313.000000
139926.000000,1000.000000,1057.003662,8192.000000,8192.000000,8192.000000,1084.000000,8192.000000,8192.000000,8192.000000,1080.423828,-1.075826,0.000000,0.000000,0.000000,90.242180,4313.000000
139936.000000,1000.000000,1057.012817,8192.000000,1092.000000,8192.000000,1103.000000,8192.000000,1079.256226,8192.000000,1087.374878,-0.987565,0.000000,0.000000,0.000000,90.242180,4313.000000
139946.000000,1000.000000,1057.020020,8192.000000,1098.000000,8192.000000,1084.000000,8192.000000,1085.312500,8192.000000,1071.449341,-0.898136,0.000000,0.000000,0.000000,90.242180,4313.000000
139956.000000,1000.000000,1049.283569,8192.000000,1089.000000,885.000000,1099.000000,8192.000000,1079.256226,886.832703,1086.004272,-0.885543,0.000000,0.000000,0.000000,90.242180,4313.000000
139966.000000,1000.000000,1043.258423,8192.000000,1086.000000,8192.000000,1081.000000,8192.000000,1076.372681,8192.000000,1071.287476,-0.877474,0.000000,0.000000,-0.133276,183.608856,4313.000000
139976.000000,1000.000000,1038.566040,152.000000,1093.000000,900.000000,1106.000000,158.361115,1076.372681,901.580444,1086.004272,-0.865482,0.000000,-0.060562,-0.207591,193.255981,4407.000000
139986.000000,1000.000000,1034.911621,107.000000,1097.000000,8192.000000,1081.000000,158.361115,1080.082031,8192.000000,1067.880493,-0.937409,0.000000,-0.060562,-0.242508,217.797668,4417.000000
139996.000000,1000.000000,1032.065552,143.000000,1097.000000,1000.000000,1106.000000,149.651382,1083.691650,1000.784607,1091.889404,-0.970407,0.000000,-0.048876,-0.251820,232.607819,4443.000000
140006.000000,1000.000000,1035.337891,8192.000000,1080.000000,1015.000000,1089.000000,8192.000000,1083.691650,1015.518311,1074.617065,-1.092937,0.000000,-0.048876,-0.123733,142.988266,4458.000000
140016.000000,1000.000000,1037.441284,8192.000000,1089.000000,1020.000000,1092.000000,8192.000000,1075.218018,1015.518311,1077.054077,-1.189531,0.000000,-0.049473,-0.049836,90.842896,4370.000000
140026.000000,1000.000000,1038.937988,8192.000000,1100.000000,1016.000000,1084.000000,8192.000000,1075.218018,1016.037720,1074.617065,-1.241518,0.000000,-0.049473,-0.005706,59.927181,4319.000000
140036.000000,1000.000000,1040.408325,8192.000000,1087.000000,1018.000000,1096.000000,8192.000000,1075.218018,1017.732544,1077.054077,-1.252824,0.000000,-0.054513,0.028080,32.703499,4290.000000
140046.000000,1000.000000,1042.352295,8192.000000,1109.000000,1018.000000,1095.000000,8192.000000,1085.634521,1017.426270,1077.778442,-1.201703,0.000000,-0.054513,0.064870,6.885384,4264.000000
140056.000000,1000.000000,1043.866211,8192.000000,1094.000000,8192.000000,1092.000000,8192.000000,1077.962036,8192.000000,1077.778442,-1.160694,0.000000,-0.059293,0.084008,-9.936485,4240.000000
140066.000000,1000.000000,1045.045288,8192.000000,1103.000000,8192.000000,1085.000000,8192.000000,1086.355469,8192.000000,1074.019165,-1.072729,0.000000,-0.059293,0.091507,-15.268417,4225.000000
140076.000000,1000.000000,1044.112061,8192.000000,1082.000000,1013.000000,1085.000000,8192.000000,1077.962036,1011.440125,1066.326538,-1.006922,0.000000,-0.063064,0.050623,10.648872,4222.000000
140086.000000,1000.000000,1043.468872,8192.000000,1087.000000,1024.000000,1085.000000,8192.000000,1069.377930,1021.952942,1065.532837,-0.941782,0.000000,-0.063064,0.025198,28.397858,4250.000000
140096.000000,1000.000000,1042.130981,8192.000000,1092.000000,999.000000,1084.000000,8192.000000,1069.377930,1011.440125,1064.693237,-0.952225,0.000000,-0.060857,-0.009970,54.532246,4269.000000
140106.000000,1000.000000,1041.088989,134.000000,1093.000000,1024.000000,1084.000000,143.411774,1073.813110,1021.287231,1062.922852,-0.997336,0.000000,-0.060857,-0.030814,69.106125,4297.000000
140116.000000,1000.000000,1040.277466,166.000000,1098.000000,995.000000,1107.000000,175.240753,1074.477173,996.818665,1062.922852,-1.010066,0.000000,-0.057525,-0.041949,79.224281,4312.000000
140126.000000,1000.000000,1041.378662,8192.000000,1098.000000,1017.000000,1098.000000,8192.000000,1079.293579,1014.006775,1075.716675,-1.031414,0.000000,-0.057525,-0.008311,55.650951,4322.000000
140136.000000,1000.000000,1041.874634,8192.000000,1091.000000,1003.000000,1109.000000,8192.000000,1079.293579,1000.040405,1084.778442,-0.995272,0.000000,-0.057930,0.004498,46.366211,4299.000000
140146.000000,1000.000000,1042.629883,8192.000000,1085.000000,1025.000000,1105.000000,8192.000000,1072.544434,1014.006775,1082.566284,-0.836056,0.000000,-0.057930,0.020209,35.325459,4289.000000
140156.000000,1000.000000,1042.324585,8192.000000,1093.000000,1005.000000,1089.000000,8192.000000,1072.544434,1001.887634,1082.566284,-0.730761,0.000000,-0.059682,0.008986,41.917927,4278.000000
140166.000000,1000.000000,1041.888184,8192.000000,1087.000000,1022.000000,1082.000000,8192.000000,1068.893311,1018.741943,1066.670654,-0.792836,0.000000,-0.059682,-0.002655,50.035168,4284.000000
140176.000000,1000.000000,1040.896606,8192.000000,1083.000000,1013.000000,1100.000000,8192.000000,1068.893311,1009.902588,1066.670654,-0.892108,0.000000,-0.058644,-0.024001,65.685478,4292.000000
140186.000000,1000.000000,1039.344238,8192.000000,1069.000000,1012.000000,1076.000000,8192.000000,1065.146973,1009.902588,1059.835449,-0.900324,0.000000,-0.058644,-0.053031,86.002869,4307.000000
140196.000000,1000.000000,1038.401978,8192.000000,1082.000000,1027.000000,1086.000000,8192.000000,1064.534546,1009.902588,1064.065796,-0.792479,0.000000,-0.055082,-0.062143,94.878494,4327.000000
140206.000000,1000.000000,1036.918579,8192.000000,1062.000000,1026.000000,1068.000000,8192.000000,1051.571899,1022.481506,1054.284546,-0.773942,0.000000,-0.055082,-0.081210,108.239563,4336.000000
140216.000000,1000.000000,1035.970947,8192.000000,1070.000000,1011.000000,1078.000000,8192.000000,1052.811279,1022.481506,1055.860107,-0.845463,0.000000,-0.051686,-0.084208,112.733208,4350.000000
140226.000000,1000.000000,1035.232910,188.000000,1078.000000,1012.000000,1077.000000,197.550018,1052.811279,1008.570190,1055.152100,-1.076305,0.000000,-0.051686,-0.081906,111.138855,4353.000000
140236.000000,1000.000000,1034.658081,190.000000,1086.000000,1017.000000,1073.000000,199.535187,1061.111694,1008.570190,1055.152100,-1.226779,0.000000,-0.049326,-0.076504,109.024086,4351.000000
140246.000000,1000.000000,1033.678467,8192.000000,1053.000000,1015.000000,1058.000000,8192.000000,1061.111694,1011.431580,1051.395630,-1.298149,0.000000,-0.049326,-0.081250,112.364120,4349.000000
140256.000000,1000.000000,1031.025879,8192.000000,1059.000000,1011.000000,1066.000000,8192.000000,1042.739746,1011.431580,1044.138672,-1.283400,0.000000,-0.047150,-0.121953,142.420410,4353.000000
140266.000000,1000.000000,1028.290894,8192.000000,1057.000000,1016.000000,1059.000000,8192.000000,1040.786743,1011.431580,1037.015991,-1.243800,0.000000,-0.047150,-0.155475,165.945313,4383.000000
140276.000000,1000.000000,1026.160889,8192.000000,1038.000000,8192.000000,1052.000000,8192.000000,1040.786743,8192.000000,1037.015991,-1.205352,0.000000,-0.039607,-0.168200,180.203094,4407.000000
140286.000000,1000.000000,1024.501953,227.000000,1046.000000,8192.000000,1050.000000,236.645401,1029.855103,8192.000000,1029.881226,-1.149222,0.000000,-0.039607,-0.167689,179.916473,4422.000000
140296.000000,1000.000000,1023.210022,240.000000,1043.000000,998.000000,1036.000000,249.557907,1026.926514,993.932251,1027.766113,-1.085659,0.000000,-0.034303,-0.159174,177.737549,4421.000000
