I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
1085997.000000,-0.073071,0.396674,0.000000,0.000000,0.000000,-0.075337,13.008318,0.000000,0.000000,0.000000,3.424701,4.235347,25.291113
1085999.000000,-0.071117,0.396674,0.000000,0.000000,0.000000,-0.067905,13.008318,0.000000,0.000000,0.000000,3.424765,4.235300,25.291109
1086000.000000,-0.076623,0.396674,0.000000,0.000000,0.000000,-0.059672,13.008318,0.000000,0.000000,0.000000,3.424884,4.235225,25.291121
1086001.000000,-0.078771,0.396674,0.000000,0.000000,0.000000,-0.059013,13.008318,0.000000,0.000000,0.000000,3.424936,4.235188,25.291113
1086002.000000,-0.077395,0.396674,0.000000,0.000000,0.000000,-0.060407,13.008318,0.000000,0.000000,0.000000,3.424989,4.235152,25.291117
1086003.000000,-0.070673,0.396674,0.000000,0.000000,0.000000,-0.064779,13.008318,0.000000,0.000000,0.000000,3.425049,4.235113,25.291126
1086004.000000,-0.061643,0.396674,0.000000,0.000000,0.000000,-0.070391,13.008318,0.000000,0.000000,0.000000,3.425116,4.235068,25.291121
1086005.000000,-0.057495,0.396674,0.000000,0.000000,0.000000,-0.073010,13.008318,0.000000,0.000000,0.000000,3.425188,4.235023,25.291124
1086006.000000,-0.061832,0.396674,0.000000,0.000000,0.000000,-0.070644,13.008318,0.000000,0.000000,0.000000,3.425253,4.234982,25.291124
1086007.000000,-0.071984,0.396674,0.000000,0.000000,0.000000,-0.067252,13.008318,0.000000,0.000000,0.000000,3.425305,4.234946,25.291124
1086010.000000,-0.084191,0.396674,0.000000,0.000000,0.000000,-0.067113,13.008318,0.000000,0.000000,0.000000,3.425343,4.234912,25.291124
1086011.000000,-0.095070,0.396674,0.000000,0.000000,0.000000,-0.063137,13.008318,0.000000,0.000000,0.000000,3.425400,4.234825,25.291126
1086012.000000,-0.082785,0.396674,0.000000,0.000000,0.000000,-0.063341,13.008318,0.000000,0.000000,0.000000,3.425427,4.234803,25.291126
1086013.000000,-0.069864,0.396674,0.000000,0.000000,0.000000,-0.066688,13.008318,0.000000,0.000000,0.000000,3.425465,4.234779,25.291130
1086014.000000,-0.062835,0.396674,0.000000,0.000000,0.000000,-0.068961,13.008318,0.000000,0.000000,0.000000,3.425508,4.234755,25.291134
1086015.000000,-0.063150,0.396674,0.000000,0.000000,0.000000,-0.067225,13.008318,0.000000,0.000000,0.000000,3.425547,4.234734,25.291126
1086016.000000,-0.068359,0.396674,0.000000,0.000000,0.000000,-0.061712,13.008318,0.000000,0.000000,0.000000,3.425580,4.234721,25.291124
1086017.000000,-0.076745,0.396674,0.000000,0.000000,0.000000,-0.055129,13.008318,0.000000,0.000000,0.000000,3.425604,4.234718,25.291124
1086019.000000,-0.088569,0.396674,0.000000,0.000000,0.000000,-0.051039,13.008318,0.000000,0.000000,0.000000,3.425614,4.234722,25.291124
1086020.000000,-0.123161,0.396674,0.000000,0.000000,0.000000,-0.045253,13.008318,0.000000,0.000000,0.000000,3.425581,4.234746,25.291130
1086021.000000,-0.140151,0.396674,0.000000,0.000000,0.000000,-0.041928,13.008318,0.000000,0.000000,0.000000,3.425537,4.234767,25.291130
1086022.000000,-0.151954,0.396674,0.000000,0.000000,0.000000,-0.043242,13.008318,0.000000,0.000000,0.000000,3.425480,4.234790,25.291130
1086023.000000,-0.160545,0.396674,0.000000,0.000000,0.000000,-0.046857,13.008318,0.000000,0.000000,0.000000,3.425415,4.234811,25.291126
1086024.000000,-0.167605,0.396674,0.000000,0.000000,0.000000,-0.047708,13.008318,0.000000,0.000000,0.000000,3.425342,4.234835,25.291126
1086025.000000,-0.169431,0.396674,0.000000,0.000000,0.000000,-0.046140,13.008318,0.000000,0.000000,0.000000,3.425267,4.234860,25.291126
1086026.000000,-0.162941,0.396674,0.000000,0.000000,0.000000,-0.045797,13.008318,0.000000,0.000000,0.000000,3.425199,4.234888,25.291132
1086027.000000,-0.151871,0.396674,0.000000,0.000000,0.000000,-0.047707,13.008318,0.000000,0.000000,0.000000,3.425140,4.234911,25.291126
1086029.000000,-0.142069,0.396674,0.000000,0.000000,0.000000,-0.049966,13.008318,0.000000,0.000000,0.000000,3.425091,4.234934,25.291134
1086031.000000,-0.131849,0.396674,0.000000,0.000000,0.000000,-0.051034,13.008318,0.000000,0.000000,0.000000,3.424959,4.234990,25.291124
1086032.000000,-0.136897,0.396674,0.000000,0.000000,0.000000,-0.046382,13.008318,0.000000,0.000000,0.000000,3.424909,4.235014,25.291126
1086033.000000,-0.140114,0.396674,0.000000,0.000000,0.000000,-0.042305,13.008318,0.000000,0.000000,0.000000,3.424854,4.235039,25.291126
1086034.000000,-0.138553,0.396674,0.000000,0.000000,0.000000,-0.041181,13.008318,0.000000,0.000000,0.000000,3.424801,4.235065,25.291126
1086035.000000,-0.133341,0.396674,0.000000,0.000000,0.000000,-0.042813,13.008318,0.000000,0.000000,0.000000,3.424752,4.235087,25.291126
1086036.000000,-0.124836,0.396674,0.000000,0.000000,0.000000,-0.048001,13.008318,0.000000,0.000000,0.000000,3.424710,4.235105,25.291124
1086037.000000,-0.113930,0.396674,0.000000,0.000000,0.000000,-0.058101,13.008318,0.000000,0.000000,0.000000,3.424679,4.235111,25.291124
1086039.000000,-0.104289,0.396674,0.000000,0.000000,0.000000,-0.070596,13.008318,0.000000,0.000000,0.000000,3.424658,4.235104,25.291121
1086040.000000,-0.095581,0.396674,0.000000,0.000000,0.000000,-0.073226,13.008318,0.000000,0.000000,0.000000,3.424630,4.235083,25.291113
1086041.000000,-0.095565,0.396674,0.000000,0.000000,0.000000,-0.060772,13.008318,0.000000,0.000000,0.000000,3.424619,4.235087,25.291113
1086042.000000,-0.098299,0.396674,0.000000,0.000000,0.000000,-0.049952,13.008318,0.000000,0.000000,0.000000,3.424604,4.235105,25.291109
1086043.000000,-0.103023,0.396674,0.000000,0.000000,0.000000,-0.044672,13.008318,0.000000,0.000000,0.000000,3.424587,4.235128,25.291109
1086044.000000,-0.106580,0.396674,0.000000,0.000000,0.000000,-0.041576,13.008318,0.000000,0.000000,0.000000,3.424565,4.235154,25.291109
1086045.000000,-0.106727,0.396674,0.000000,0.000000,0.000000,-0.038162,13.008318,0.000000,0.000000,0.000000,3.424544,4.235184,25.291109
1086046.000000,-0.105155,0.396674,0.000000,0.000000,0.000000,-0.038158,13.008318,0.000000,0.000000,0.000000,3.424524,4.235212,25.291109
1086047.000000,-0.103487,0.396674,0.000000,0.000000,0.000000,-0.046335,13.008318,0.000000,0.000000,0.000000,3.424505,4.235233,25.291113
1086050.000000,-0.101411,0.396674,0.000000,0.000000,0.000000,-0.058034,13.008318,0.000000,0.000000,0.000000,3.424488,4.235240,25.291109
1086051.000000,-0.102685,0.396674,0.000000,0.000000,0.000000,-0.035408,13.008318,0.000000,0.000000,0.000000,3.424441,4.235277,25.291109
1086052.000000,-0.102971,0.396674,0.000000,0.000000,0.000000,-0.024335,13.008318,0.000000,0.000000,0.000000,3.424426,4.235311,25.291109
1086053.000000,-0.102326,0.396674,0.000000,0.000000,0.000000,-0.018487,13.008318,0.000000,0.000000,0.000000,3.424411,4.235349,25.291109
1086054.000000,-0.103304,0.396674,0.000000,0.000000,0.000000,-0.013166,13.008318,0.000000,0.000000,0.000000,3.424397,4.235392,25.291113
1086055.000000,-0.105106,0.396674,0.000000,0.000000,0.000000,-0.006515,13.008318,0.000000,0.000000,0.000000,3.424382,4.235439,25.291115
1086056.000000,-0.105028,0.396674,0.000000,0.000000,0.000000,-0.001247,13.008318,0.000000,0.000000,0.000000,3.424368,4.235489,25.291113
1086057.000000,-0.104900,0.396674,0.000000,0.000000,0.000000,-0.001803,13.008318,0.000000,0.000000,0.000000,3.424356,4.235539,25.291124
1086059.000000,-0.108251,0.396674,0.000000,0.000000,0.000000,-0.009173,13.008318,0.000000,0.000000,0.000000,3.424339,4.235577,25.291117
1086060.000000,-0.113834,0.396674,0.000000,0.000000,0.000000,-0.018146,13.008318,0.000000,0.000000,0.000000,3.424296,4.235636,25.291124
1086061.000000,-0.112724,0.396674,0.000000,0.000000,0.000000,-0.014780,13.008318,0.000000,0.000000,0.000000,3.424277,4.235665,25.291124
1086062.000000,-0.111916,0.396674,0.000000,0.000000,0.000000,-0.012514,13.008318,0.000000,0.000000,0.000000,3.424258,4.235694,25.291130
1086063.000000,-0.110701,0.396674,0.000000,0.000000,0.000000,-0.012901,13.008318,0.000000,0.000000,0.000000,3.424241,4.235721,25.291130
1086064.000000,-0.108930,0.396674,0.000000,0.000000,0.000000,-0.012433,13.008318,0.000000,0.000000,0.000000,3.424228,4.235746,25.291132
1086065.000000,-0.109504,0.396674,0.000000,0.000000,0.000000,-0.008773,13.008318,0.000000,0.000000,0.000000,3.424216,4.235773,25.291134
1086066.000000,-0.114933,0.396674,0.000000,0.000000,0.000000,-0.004547,13.008318,0.000000,0.000000,0.000000,3.424200,4.235802,25.291138
1086067.000000,-0.123924,0.396674,0.000000,0.000000,0.000000,-0.002349,13.008318,0.000000,0.000000,0.000000,3.424177,4.235832,25.291142
1086069.000000,-0.132863,0.396674,0.000000,0.000000,0.000000,-0.001799,13.008318,0.000000,0.000000,0.000000,3.424146,4.235858,25.291143
1086071.000000,-0.141702,0.396674,0.000000,0.000000,0.000000,-0.018294,13.008318,0.000000,0.000000,0.000000,3.424037,4.235907,25.291151
1086072.000000,-0.137831,0.396674,0.000000,0.000000,0.000000,-0.027291,13.008318,0.000000,0.000000,0.000000,3.424009,4.235905,25.291153
1086073.000000,-0.132686,0.396674,0.000000,0.000000,0.000000,-0.036484,13.008318,0.000000,0.000000,0.000000,3.423987,4.235893,25.291155
1086074.000000,-0.126961,0.396674,0.000000,0.000000,0.000000,-0.044798,13.008318,0.000000,0.000000,0.000000,3.423972,4.235872,25.291157
1086075.000000,-0.119521,0.396674,0.000000,0.000000,0.000000,-0.051658,13.008318,0.000000,0.000000,0.000000,3.423965,4.235845,25.291157
1086076.000000,-0.109461,0.396674,0.000000,0.000000,0.000000,-0.058779,13.008318,0.000000,0.000000,0.000000,3.423969,4.235810,25.291159
1086077.000000,-0.098711,0.396674,0.000000,0.000000,0.000000,-0.066378,13.008318,0.000000,0.000000,0.000000,3.423984,4.235766,25.291159
1086079.000000,-0.091353,0.396674,0.000000,0.000000,0.000000,-0.072564,13.008318,0.000000,0.000000,0.000000,3.424006,4.235718,25.291157
1086080.000000,-0.096215,0.396674,0.000000,0.000000,0.000000,-0.077746,13.008318,0.000000,0.000000,0.000000,3.424048,4.235614,25.291157
1086081.000000,-0.105989,0.396674,0.000000,0.000000,0.000000,-0.074306,13.008318,0.000000,0.000000,0.000000,3.424057,4.235568,25.291159
1086082.000000,-0.114183,0.396674,0.000000,0.000000,0.000000,-0.065867,13.008318,0.000000,0.000000,0.000000,3.424057,4.235532,25.291159
1086083.000000,-0.117824,0.396674,0.000000,0.000000,0.000000,-0.055208,13.008318,0.000000,0.000000,0.000000,3.424054,4.235508,25.291159
1086084.000000,-0.117201,0.396674,0.000000,0.000000,0.000000,-0.045998,13.008318,0.000000,0.000000,0.000000,3.424051,4.235497,25.291159
1086085.000000,-0.111939,0.396674,0.000000,0.000000,0.000000,-0.040091,13.008318,0.000000,0.000000,0.000000,3.424053,4.235493,25.291161
1086086.000000,-0.103315,0.396674,0.000000,0.000000,0.000000,-0.038094,13.008318,0.000000,0.000000,0.000000,3.424065,4.235493,25.291162
1086087.000000,-0.096835,0.396674,0.000000,0.000000,0.000000,-0.039147,13.008318,0.000000,0.000000,0.000000,3.424084,4.235493,25.291164
1086089.000000,-0.097010,0.396674,0.000000,0.000000,0.000000,-0.041239,13.008318,0.000000,0.000000,0.000000,3.424103,4.235491,25.291168
1086091.000000,-0.106131,0.396674,0.000000,0.000000,0.000000,-0.047501,13.008318,0.000000,0.000000,0.000000,3.424141,4.235472,25.291174
1086092.000000,-0.101842,0.396674,0.000000,0.000000,0.000000,-0.047160,13.008318,0.000000,0.000000,0.000000,3.424157,4.235462,25.291178
1086093.000000,-0.094249,0.396674,0.000000,0.000000,0.000000,-0.046685,13.008318,0.000000,0.000000,0.000000,3.424180,4.235453,25.291178
1086094.000000,-0.084822,0.396674,0.000000,0.000000,0.000000,-0.047871,13.008318,0.000000,0.000000,0.000000,3.424212,4.235442,25.291180
1086095.000000,-0.076932,0.396674,0.000000,0.000000,0.000000,-0.051268,13.008318,0.000000,0.000000,0.000000,3.424248,4.235425,25.291182
1086096.000000,-0.074771,0.396674,0.000000,0.000000,0.000000,-0.054128,13.008318,0.000000,0.000000,0.000000,3.424287,4.235406,25.291183
1086097.000000,-0.078842,0.396674,0.000000,0.000000,0.000000,-0.052991,13.008318,0.000000,0.000000,0.000000,3.424320,4.235387,25.291183
1086099.000000,-0.085513,0.396674,0.000000,0.000000,0.000000,-0.050214,13.008318,0.000000,0.000000,0.000000,3.424346,4.235368,25.291183
1086100.000000,-0.099939,0.396674,0.000000,0.000000,0.000000,-0.057572,13.008318,0.000000,0.000000,0.000000,3.424372,4.235321,25.291189
1086101.000000,-0.106651,0.396674,0.000000,0.000000,0.000000,-0.066109,13.008318,0.000000,0.000000,0.000000,3.424374,4.235285,25.291187
1086102.000000,-0.109883,0.396674,0.000000,0.000000,0.000000,-0.075948,13.008318,0.000000,0.000000,0.000000,3.424371,4.235237,25.291187
1086103.000000,-0.107627,0.396674,0.000000,0.000000,0.000000,-0.086419,13.008318,0.000000,0.000000,0.000000,3.424368,4.235179,25.291185
1086104.000000,-0.101829,0.396674,0.000000,0.000000,0.000000,-0.094639,13.008318,0.000000,0.000000,0.000000,3.424369,4.235112,25.291182
1086105.000000,-0.096309,0.396674,0.000000,0.000000,0.000000,-0.097245,13.008318,0.000000,0.000000,0.000000,3.424376,4.235044,25.291183
1086106.000000,-0.092506,0.396674,0.000000,0.000000,0.000000,-0.093764,13.008318,0.000000,0.000000,0.000000,3.424385,4.234977,25.291182
1086107.000000,-0.090814,0.396674,0.000000,0.000000,0.000000,-0.086772,13.008318,0.000000,0.000000,0.000000,3.424393,4.234918,25.291180
1086109.000000,-0.091815,0.396674,0.000000,0.000000,0.000000,-0.079292,13.008318,0.000000,0.000000,0.000000,3.424400,4.234866,25.291178
1086111.000000,-0.095182,0.396674,0.000000,0.000000,0.000000,-0.050150,13.008318,0.000000,0.000000,0.000000,3.424406,4.234770,25.291172
1086112.000000,-0.091966,0.396674,0.000000,0.000000,0.000000,-0.040564,13.008318,0.000000,0.000000,0.000000,3.424410,4.234762,25.291172
1086113.000000,-0.085705,0.396674,0.000000,0.000000,0.000000,-0.035025,13.008318,0.000000,0.000000,0.000000,3.424422,4.234760,25.291172
1086114.000000,-0.076845,0.396674,0.000000,0.000000,0.000000,-0.031018,13.008318,0.000000,0.000000,0.000000,3.424443,4.234763,25.291174
1086115.000000,-0.069165,0.396674,0.000000,0.000000,0.000000,-0.027402,13.008318,0.000000,0.000000,0.000000,3.424473,4.234769,25.291178
1086116.000000,-0.068164,0.396674,0.000000,0.000000,0.000000,-0.028154,13.008318,0.000000,0.000000,0.000000,3.424503,4.234776,25.291178
1086117.000000,-0.075979,0.396674,0.000000,0.000000,0.000000,-0.034891,13.008318,0.000000,0.000000,0.000000,3.424526,4.234774,25.291178
1086119.000000,-0.089657,0.396674,0.000000,0.000000,0.000000,-0.042309,13.008318,0.000000,0.000000,0.000000,3.424535,4.234764,25.291178
1086120.000000,-0.110822,0.396674,0.000000,0.000000,0.000000,-0.040193,13.008318,0.000000,0.000000,0.000000,3.424515,4.234743,25.291182
1086121.000000,-0.113057,0.396674,0.000000,0.000000,0.000000,-0.032979,13.008318,0.000000,0.000000,0.000000,3.424497,4.234742,25.291182
1086122.000000,-0.112865,0.396674,0.000000,0.000000,0.000000,-0.025756,13.008318,0.000000,0.000000,0.000000,3.424479,4.234749,25.291183
1086123.000000,-0.111981,0.396674,0.000000,0.000000,0.000000,-0.020210,13.008318,0.000000,0.000000,0.000000,3.424459,4.234760,25.291183
1086124.000000,-0.110384,0.396674,0.000000,0.000000,0.000000,-0.017725,13.008318,0.000000,0.000000,0.000000,3.424441,4.234774,25.291185
1086125.000000,-0.108514,0.396674,0.000000,0.000000,0.000000,-0.018756,13.008318,0.000000,0.000000,0.000000,3.424423,4.234787,25.291185
1086126.000000,-0.107467,0.396674,0.000000,0.000000,0.000000,-0.022142,13.008318,0.000000,0.000000,0.000000,3.424406,4.234798,25.291189
1086127.000000,-0.108271,0.396674,0.000000,0.000000,0.000000,-0.027522,13.008318,0.000000,0.000000,0.000000,3.424387,4.234803,25.291191
1086129.000000,-0.110303,0.396674,0.000000,0.000000,0.000000,-0.035410,13.008318,0.000000,0.000000,0.000000,3.424369,4.234801,25.291191
1086131.000000,-0.082962,0.396674,0.000000,0.000000,0.000000,-0.054440,13.008318,0.000000,0.000000,0.000000,3.424356,4.234767,25.291191
1086132.000000,-0.067054,0.396674,0.000000,0.000000,0.000000,-0.059309,13.008318,0.000000,0.000000,0.000000,3.424383,4.234753,25.291189
1086133.000000,-0.056803,0.396674,0.000000,0.000000,0.000000,-0.066958,13.008318,0.000000,0.000000,0.000000,3.424423,4.234734,25.291189
1086134.000000,-0.055191,0.396674,0.000000,0.000000,0.000000,-0.075583,13.008318,0.000000,0.000000,0.000000,3.424465,4.234707,25.291187
1086135.000000,-0.062667,0.396674,0.000000,0.000000,0.000000,-0.082066,13.008318,0.000000,0.000000,0.000000,3.424500,4.234675,25.291185
